dec_year,basis,weights,indent,item,cpi_u,cpi_w,source
2016,new,2013-2014 Weights,8,Tomatoes,0.084,0.097,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,8,Other fresh vegetables,0.257,0.261,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Processed fruits and vegetables,0.292,0.339,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Canned fruits and vegetables,0.153,0.182,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Frozen fruits and vegetables,0.085,0.093,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,11,Other processed fruits and vegetables including dried,0.054,0.064,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Nonalcoholic beverages and beverage materials,0.949,1.142,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Juices and nonalcoholic drinks,0.67,0.862,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Carbonated drinks,0.265,0.356,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Frozen noncarbonated juices and drinks,0.011,0.013,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Nonfrozen noncarbonated juices and drinks,0.393,0.493,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Beverage materials including coffee and tea,0.279,0.28,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Coffee,0.173,0.163,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Other beverage materials including tea,0.106,0.117,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Other food at home,1.986,2.154,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Sugar and sweets,0.289,0.301,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Sugar and artificial sweeteners,0.048,0.055,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Candy and chewing gum,0.185,0.188,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Other sweets,0.056,0.059,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Fats and oils,0.231,0.262,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Butter and margarine,0.066,0.073,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Salad dressing,0.057,0.066,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Other fats and oils including peanut butter,0.109,0.124,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Other foods,1.466,1.591,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Soups,0.092,0.095,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Frozen and freeze dried prepared foods,0.262,0.294,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Snacks,0.33,0.343,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,"Spices, seasonings, condiments, sauces",0.281,0.317,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Baby food,0.056,0.071,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,7,Other miscellaneous foods,0.446,0.472,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Food away from home,5.799,5.961,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Full service meals and snacks,2.813,2.41,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Limited service meals and snacks,2.459,2.95,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Food at employee sites and schools,0.199,0.22,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Food from vending machines and mobile vendors,0.082,0.124,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Other food away from home,0.246,0.256,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Alcoholic beverages,0.952,0.882,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Alcoholic beverages at home,0.584,0.543,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,"Beer, ale, and other malt beverages at home",0.271,0.324,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Distilled spirits at home,0.073,0.068,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Wine at home,0.241,0.151,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Alcoholic beverages away from home,0.367,0.339,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,2,Housing,42.634,41.136,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Shelter,33.652,32.055,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Rent of primary residence,7.875,11.084,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Lodging away from home,0.851,0.505,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,"Housing at school, excluding board",0.121,0.053,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,9,Other lodging away from home including hotels and motels,0.73,0.452,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Owners' equivalent rent of residences,24.583,20.169,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Owners' equivalent rent of primary residence,23.457,19.76,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,9,Unsampled owners' equivalent rent of secondary residences,1.126,0.409,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Tenants' and household insurance,0.343,0.298,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Fuels and utilities,4.954,5.647,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Household energy,3.782,4.369,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Fuel oil and other fuels,0.19,0.192,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Fuel oil,0.102,0.086,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,"Propane, kerosene, and firewood",0.088,0.105,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Energy services,3.592,4.178,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Electricity,2.794,3.312,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,6,Utility (piped) gas service,0.798,0.865,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Water and sewer and trash collection services,1.172,1.278,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Water and sewerage maintenance,0.885,0.984,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Garbage and trash collection,0.286,0.294,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Household furnishings and operations,4.029,3.434,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Window and floor coverings and other linens,0.252,0.236,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Floor coverings,0.059,0.052,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Window coverings,0.054,0.038,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Other linens,0.14,0.146,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Furniture and bedding,0.755,0.771,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Bedroom furniture,0.264,0.303,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,"Living room, kitchen, and dining room furniture",0.359,0.369,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Other furniture,0.126,0.093,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Unsampled furniture,0.005,0.006,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Appliances,0.177,0.19,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Major appliances,0.055,0.075,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Other appliances,0.119,0.112,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Unsampled appliances,0.003,0.003,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Other household equipment and furnishings,0.452,0.372,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,"Clocks, lamps, and decorator items",0.233,0.177,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Indoor plants and flowers,0.101,0.08,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Dishes and flatware,0.049,0.049,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Nonelectric cookware and tableware,0.069,0.067,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,"Tools, hardware, outdoor equipment and supplies",0.675,0.586,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,"Tools, hardware and supplies",0.177,0.196,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Outdoor equipment and supplies,0.338,0.262,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,9,"Unsampled tools, hardware, outdoor equipment and supplies",0.159,0.129,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Housekeeping supplies,0.861,0.905,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Household cleaning products,0.343,0.393,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Household paper products,0.234,0.241,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Miscellaneous household products,0.284,0.272,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Household operations,0.856,0.373,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Domestic services,0.281,0.073,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Gardening and lawncare services,0.282,0.132,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,"Moving, storage, freight expense",0.119,0.067,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Repair of household items,0.09,0.053,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Unsampled household operations,0.084,0.047,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,2,Apparel,3.034,3.24,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Men's and boys' apparel,0.75,0.792,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Men's apparel,0.596,0.604,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,"Men's suits, sport coats, and outerwear",0.092,0.085,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Men's furnishings,0.19,0.205,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Men's shirts and sweaters,0.171,0.148,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Men's pants and shorts,0.137,0.157,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Unsampled men's apparel,0.006,0.009,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Boys' apparel,0.154,0.188,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Women's and girls' apparel,1.228,1.251,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Women's apparel,1.024,0.981,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Women's outerwear,0.067,0.054,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Women's dresses,0.145,0.173,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Women's suits and separates,0.461,0.45,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,9,"Women's underwear, nightwear, sportswear and accessories",0.341,0.294,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Unsampled women's apparel,0.01,0.011,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Girls' apparel,0.205,0.27,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Footwear,0.691,0.8,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Men's footwear,0.211,0.256,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Boys' and girls' footwear,0.171,0.231,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Women's footwear,0.309,0.314,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Infants' and toddlers' apparel,0.15,0.214,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Jewelry and watches,0.215,0.184,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Watches,0.077,0.061,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Jewelry,0.137,0.123,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,2,Transportation,15.318,17.098,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Private transportation,14.232,16.305,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,New and used motor vehicles,6.403,7.062,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,New vehicles,3.678,3.394,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Used cars and trucks,1.986,3.044,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Leased cars and trucks,0.543,0.463,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Car and truck rental,0.103,0.086,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Unsampled new and used motor vehicles,0.093,0.075,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Motor fuel,3.257,4.237,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Gasoline (all types),3.208,4.181,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Other motor fuels,0.049,0.057,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Motor vehicle parts and equipment,0.384,0.459,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Tires,0.229,0.265,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Vehicle accessories other than tires,0.155,0.194,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Motor vehicle maintenance and repair,1.165,1.246,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Motor vehicle body work,0.057,0.049,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Motor vehicle maintenance and servicing,0.673,0.716,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Motor vehicle repair,0.392,0.447,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Unsampled service policies,0.042,0.034,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Motor vehicle insurance,2.494,2.808,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Motor vehicle fees,0.529,0.493,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,State motor vehicle registration and license fees,0.282,0.298,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Parking and other fees,0.235,0.188,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Unsampled motor vehicle fees,0.011,0.007,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Public transportation,1.086,0.793,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Airline fare,0.624,0.394,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Other intercity transportation,0.18,0.102,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Intracity transportation,0.279,0.295,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Unsampled public transportation,0.003,0.002,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,2,Medical care,8.539,7.191,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Medical care commodities,1.852,1.521,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Medicinal drugs,1.792,1.476,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Prescription drugs,1.434,1.17,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Nonprescription drugs,0.359,0.307,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Medical equipment and supplies,0.06,0.045,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Medical care services,6.687,5.67,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Professional services,3.163,2.617,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Physicians' services,1.71,1.454,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Dental services,0.816,0.642,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Eyeglasses and eye care,0.322,0.283,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Services by other medical professionals,0.315,0.238,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Hospital and related services,2.512,2.113,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Hospital services,2.241,2.018,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Nursing homes and adult day services,0.194,0.083,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Care of invalids and elderly at home,0.077,0.013,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Health insurance,1.012,0.939,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,2,Recreation,5.663,5.194,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Video and audio,1.846,2.008,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Televisions,0.097,0.102,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Cable and satellite television and radio service,1.535,1.707,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Other video equipment,0.024,0.02,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,8,"Video discs and other media, including rental of video and audio",0.101,0.098,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Audio equipment,0.058,0.056,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,"Audio discs, tapes and other media",0.022,0.016,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Unsampled video and audio,0.007,0.008,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,"Pets, pet products and services",0.955,0.886,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Pets and pet products,0.587,0.627,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Pet services including veterinary,0.368,0.258,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Sporting goods,0.431,0.443,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Sports vehicles including bicycles,0.229,0.224,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Sports equipment,0.193,0.217,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Unsampled sporting goods,0.009,0.002,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Photography,0.089,0.07,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Photographic equipment and supplies,0.039,0.021,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Photographers and film processing,0.049,0.048,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Unsampled photography,0.001,0.001,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Other recreational goods,0.366,0.383,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Toys,0.293,0.309,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,"Sewing machines, fabric and supplies",0.025,0.021,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Music instruments and accessories,0.033,0.027,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Unsampled recreation commodities,0.014,0.026,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Other recreation services,1.824,1.318,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,8,Club dues and fees for participant sports and group exercises,0.645,0.375,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Admissions,0.636,0.495,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Fees for lessons or instructions,0.221,0.123,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Unsampled recreation services,0.322,0.326,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Recreational reading materials,0.153,0.085,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Newspapers and magazines,0.089,0.049,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Recreational books,0.064,0.036,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Unsampled recreational reading materials,0.0,0.0,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,2,Education and communication,6.984,6.833,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Education,3.209,2.442,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Educational books and supplies,0.166,0.163,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,"Tuition, other school fees, and childcare",3.044,2.279,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,College tuition and fees,1.807,1.197,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Elementary and high school tuition and fees,0.316,0.219,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Child care and nursery school,0.747,0.728,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Technical and business school tuition and fees,0.042,0.026,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,9,"Unsampled tuition, other school fees, and childcare",0.132,0.11,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,3,Communication,3.775,4.391,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Postage and delivery services,0.136,0.105,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Postage,0.129,0.099,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,5,Delivery services,0.007,0.006,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
2016,new,2013-2014 Weights,4,Information and information processing,3.639,4.286,ri-archive-2010-2019/2010-2019_RI_archive/2016.txt
